image,caption
VizWiz_val_00004328.jpg,"""A clear plastic pouch with a bunch of loose yellow tablets."""
VizWiz_val_00004328.jpg,"""A clear plastic bag with many yellow pills in it."""
VizWiz_val_00004329.jpg,"""Rover wanted to get his picture taken so the owner took it"""
VizWiz_val_00004329.jpg,"""A large black dog with a metal chain collar laying on the floor."""
VizWiz_val_00004329.jpg,"""A big black dog is sleeping on a hardwood floor."""
VizWiz_val_00004329.jpg,"""a black dog with a metal chain choker collar lying on the wood floor"""
VizWiz_val_00004329.jpg,"""a black lab dog sleeping on the floor"""
VizWiz_val_00004330.jpg,"""A bag of sugar is label side up on a table."""
VizWiz_val_00004330.jpg,"""A 5 pound bag of white sugar made by the Piggly Wiggly brand."""
VizWiz_val_00004330.jpg,"""a package label of premium sugar fine granulated"""
VizWiz_val_00004330.jpg,"""The front label of a large bag of white sugar."""
VizWiz_val_00004330.jpg,"""A bag of sugar where the package is upside down"""
VizWiz_val_00004331.jpg,"""A silver can of diet Pepsi held up in the hand of a person wearing a grey shirt."""
VizWiz_val_00004331.jpg,"""A grey can of diet Pepsi with the logo displayed."""
VizWiz_val_00004331.jpg,"""diet Pepsi being held by men with gray sweater"""
VizWiz_val_00004331.jpg,"""Left hand holding an aluminum can of diet Pepsi beverage."""
VizWiz_val_00004331.jpg,"""a silver can of diet Pepsi in someone's hand"""
VizWiz_val_00004332.jpg,"""FRAMING: Are parts of necessary items missing from the image?"""
VizWiz_val_00004332.jpg,"""imagine how you would describe this image on the phone to a friend."""
VizWiz_val_00004332.jpg,"""a close up view of old brown carpet"""
VizWiz_val_00004332.jpg,"""A brown carpeted floor with black paws of a dog showing in the back"""
VizWiz_val_00004332.jpg,"""A black dog is lying on the carpeted floor."""
VizWiz_val_00004333.jpg,"""A look at a question and answer sheet from a printed piece of paper or a text book of some sort"""
VizWiz_val_00004333.jpg,"""a question from a test asking Which is Not an abiotic factor in an ecosystem? Microorganism, light, temperature, rainfall, pH"""
VizWiz_val_00004333.jpg,"""I see a sheet with the questions and answers of a test."""
VizWiz_val_00004333.jpg,"""a picture of the questions on a test"""
VizWiz_val_00004333.jpg,"""A series of questions and multiple choice answers about science are shown in the picture"""
VizWiz_val_00004334.jpg,"""Part of a black and white square object on a wood surface"""
VizWiz_val_00004334.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004334.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004334.jpg,"""A small black box, with a white piece of paper wrapped around it, with black lettering on it; sitting on top of a wooden table."""
VizWiz_val_00004334.jpg,"""Black and white container sitting on the edge of a wood table."""
VizWiz_val_00004335.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004335.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004335.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004335.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004335.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004336.jpg,"""the top of a wooden table stained a medium brown color"""
VizWiz_val_00004336.jpg,"""a wooden desk that someone is currently using"""
VizWiz_val_00004336.jpg,"""A counter top of a table with nothing on it."""
VizWiz_val_00004336.jpg,"""a left foot on darkened hardwood flooring."""
VizWiz_val_00004336.jpg,"""a wood surface with part of a human thumb and glare from the lights above"""
VizWiz_val_00004337.jpg,"""A bottle with white label and black lettering setting on a white  surface"""
VizWiz_val_00004337.jpg,"""A jar of mincemeat is on the table in front of some other objects."""
VizWiz_val_00004337.jpg,"""a black glass bottle of ROBERTSON'S CLASSIC MINCEMEAT"""
VizWiz_val_00004337.jpg,"""A bottle of Robertson's classic Mincemeat is sitting on a countertop."""
VizWiz_val_00004337.jpg,"""A bottle of wine on top of a white counter."""
VizWiz_val_00004338.jpg,"""a clear box with objects in it on a table with a living room and a fireplace in the background."""
VizWiz_val_00004338.jpg,"""A container with sticks and leaves is shown on a dining room table, with a living room sofa and other furniture in the background."""
VizWiz_val_00004338.jpg,"""A green toy sitting inside of a white translucent box, on top of a wooden table."""
VizWiz_val_00004338.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004338.jpg,"""A room with a wooden table and centerpiece in the front, and a couch and television in the background"""
VizWiz_val_00004339.jpg,"""A peach and navy blue dress, with a white overblouse, is displayed on a blue patterned sheet or bedspread."""
VizWiz_val_00004339.jpg,"""a gown like piece of cloth with black skirt"""
VizWiz_val_00004339.jpg,"""A white, pink, and black outfit is laid out on a bed."""
VizWiz_val_00004339.jpg,"""A dress laid out on a bed with snow themed sheets."""
VizWiz_val_00004339.jpg,"""A dress put on the bed shown the image."""
VizWiz_val_00004340.jpg,"""Computer monitor that shows the image of math problems."""
VizWiz_val_00004340.jpg,"""A close up of a computer screen with a math problem."""
VizWiz_val_00004340.jpg,"""Instruction are that your solve the expression  and they are in fractions."""
VizWiz_val_00004340.jpg,"""I have to solve a math problem with complex fractions by finding the common denominator."""
VizWiz_val_00004340.jpg,"""A computer screen with a fractions mathematics problem and four options."""
VizWiz_val_00004341.jpg,"""a bottle of freeda brand vitamin a supplement"""
VizWiz_val_00004341.jpg,"""A white bottle with a twist top holding vitamin A pills."""
VizWiz_val_00004341.jpg,"""Hand holding up a Vitamin A supplement bottle."""
VizWiz_val_00004341.jpg,"""A bottle of Freeda pure vitamin A supplement tablets."""
VizWiz_val_00004341.jpg,"""Close up of a bottle of Vitamin A pills."""
VizWiz_val_00004342.jpg,"""Green and blue tea box on top of a fabric bed"""
VizWiz_val_00004342.jpg,"""A box of decaffeinated green tea by a shopping cart."""
VizWiz_val_00004342.jpg,"""A box of green tea being held above a shopping cart."""
VizWiz_val_00004342.jpg,"""A green tea product is in a blue shopping cart"""
VizWiz_val_00004342.jpg,"""plastic wrapped, unopened cardboard box of individual tea bags"""
VizWiz_val_00004343.jpg,"""Top or bottom side of a can with expiration date showing"""
VizWiz_val_00004343.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004343.jpg,"""The top of a can with a blue expiration date"""
VizWiz_val_00004343.jpg,"""A tin can of food is displaying the expiry date"""
VizWiz_val_00004343.jpg,"""The bottom of a can showing the expiry date for its contents."""
VizWiz_val_00004344.jpg,"""Purple box of tissues on top of a brown wooden desk"""
VizWiz_val_00004344.jpg,"""a gift pack that is cut opened at a side"""
VizWiz_val_00004344.jpg,"""a nearly empty purple box of tissues on a wooden table"""
VizWiz_val_00004344.jpg,"""A purple box of tissues with one tissue is on top of a wooden table, with large books in the background."""
VizWiz_val_00004344.jpg,"""A purple tissue box is in the foreground on a wooden desk with one last tissue in it, and other objects (a basket with leather handle, books) are in the background."""
VizWiz_val_00004345.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004345.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004345.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004345.jpg,"""Three assorted items sitting on a table, two silver ones on the side and one black on in the middle."""
VizWiz_val_00004345.jpg,"""modem, laptop, and a cable, and a notebook"""
VizWiz_val_00004346.jpg,"""A silver garbage can in a kitchen that is opened"""
VizWiz_val_00004346.jpg,"""An open silver garbage pail with garbage in it"""
VizWiz_val_00004346.jpg,"""A chrome trash can and a large, white refrigerator are on top of a ceramic tiled floor."""
VizWiz_val_00004346.jpg,"""Pictured is a trash can with an open lid up against a refrigerator."""
VizWiz_val_00004346.jpg,"""A garbage container with the lid open, next to a refrigerator."""
VizWiz_val_00004347.jpg,"""A box of food by the brand Kraft with nutritional facts on the backside."""
VizWiz_val_00004347.jpg,"""The backside of a Kraft product displaying the nutrition content."""
VizWiz_val_00004347.jpg,"""A very wonderful view and worth seeing at all times, my friend"""
VizWiz_val_00004347.jpg,"""A list of ingredients on a blue box on a whitish background."""
VizWiz_val_00004347.jpg,"""some sort of packaging that is very blue and white"""
VizWiz_val_00004348.jpg,"""a part of a currency bill from a bank"""
VizWiz_val_00004348.jpg,"""Close up section of a £5 currency note"""
VizWiz_val_00004348.jpg,"""A piece of currency that is unknown and in different colors"""
VizWiz_val_00004348.jpg,"""some sort of currency that is on a bill"""
VizWiz_val_00004348.jpg,"""A unit of currency is on top of a table."""
VizWiz_val_00004349.jpg,"""a silver watch with white interior and red and white lettering and pointers"""
VizWiz_val_00004349.jpg,"""A watch that is showing the time as 2:04 with the date of the 28th on it."""
VizWiz_val_00004349.jpg,"""an image of a silver watch and it shows it is  two o'clock"""
VizWiz_val_00004349.jpg,"""Silver Color branded watch is in one's hand and the time is 2'o clock and 3 mins."""
VizWiz_val_00004349.jpg,"""A silver analog watch with a white face and a brown strap worn by someone."""
VizWiz_val_00004350.jpg,"""Here is a picture of a hand held Edirol"""
VizWiz_val_00004350.jpg,"""Edirol 24 bit digital sound recorder with a blank screen."""
VizWiz_val_00004350.jpg,"""A small electronic device of some kind with fast forward, rewind, stop and pause/play buttons, as well as some other buttons and a dial."""
VizWiz_val_00004350.jpg,"""On a carpeted surface is a control device that says Edirol 24 bit digital."""
VizWiz_val_00004350.jpg,"""A small rectangular object with 13 buttons and a dials."""
VizWiz_val_00004351.jpg,"""a one pound box of honey nut cheerios cereal"""
VizWiz_val_00004351.jpg,"""Box of cereal with the image of a cartoon bee on it."""
VizWiz_val_00004351.jpg,"""A box of Cheerio's cereal is on the edge of a table."""
VizWiz_val_00004351.jpg,"""front of a box of Honey Nut Cheerios that has a cartoon bee holding a honey spoon on the edge of a table."""
VizWiz_val_00004351.jpg,"""A package of a cereal in a table and a leg of a person next to it"""
VizWiz_val_00004352.jpg,"""A card that is celebrating someone's birthday."""
VizWiz_val_00004352.jpg,"""A part of birthday card with a scenic background."""
VizWiz_val_00004352.jpg,"""A birthday card has the image of several bugs"""
VizWiz_val_00004352.jpg,"""A card that says celebrate has a toy mouse next to it."""
VizWiz_val_00004352.jpg,"""The front of a birthday card shows a field and backpack with shoes ready to go."""
VizWiz_val_00004353.jpg,"""A tan couch is next to a white table in the living room."""
VizWiz_val_00004353.jpg,"""A tan couch, a table with a white tablecloth, and a tall lamp."""
VizWiz_val_00004353.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004353.jpg,"""A grey loveseat with decorative pillows sits next to an round end table adorned with a white table cloth as a thin black floor lamp with a white round shade sits between the two."""
VizWiz_val_00004353.jpg,"""a tan loveseat in a room with a green carpet"""
VizWiz_val_00004354.jpg,"""a person hand holding a white can with a white background"""
VizWiz_val_00004354.jpg,"""A can with a plain white label held by a hand."""
VizWiz_val_00004354.jpg,"""A hand holding a canned food item to the camera"""
VizWiz_val_00004354.jpg,"""A man holding a large can in his hand, possibly coffee can."""
VizWiz_val_00004354.jpg,"""a white can with black labeling which is too out of focus to discern"""
VizWiz_val_00004355.jpg,"""A package of instant Ramen on a white surface."""
VizWiz_val_00004355.jpg,"""A pack of a roast beef flavored instant noodle made by Maruchan."""
VizWiz_val_00004355.jpg,"""A ramen noodle package is shown on a light colored background"""
VizWiz_val_00004355.jpg,"""Pack of roast beef flavor Maruchan ramen noodle soup"""
VizWiz_val_00004355.jpg,"""A plastic pack of roast beef flavored Ramen noodles."""
VizWiz_val_00004356.jpg,"""an opened box of Marie Callender's frozen turkey dinner"""
VizWiz_val_00004356.jpg,"""Box of frozen food on a counter or other surface."""
VizWiz_val_00004356.jpg,"""An opened box of a Marie Callender's pre-made meal."""
VizWiz_val_00004356.jpg,"""Marie Callender's frozen meal entree box with picture of finished product on front."""
VizWiz_val_00004356.jpg,"""a container/ box / bottle that contains liquid / goods."""
VizWiz_val_00004357.jpg,"""A round button like thing is on the floor."""
VizWiz_val_00004357.jpg,"""A silver drain is on the tiled up floor"""
VizWiz_val_00004357.jpg,"""A person wearing jeans and sock standing on a tile floor next to a drain"""
VizWiz_val_00004357.jpg,"""Looking straight down is someone's feet and in front of them is a drain in the floor."""
VizWiz_val_00004357.jpg,"""A person is wearing white socks with green toes while standing near a drain."""
VizWiz_val_00004358.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004358.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004358.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004358.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004358.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004359.jpg,"""a screen on a windows laptop displaying driver information"""
VizWiz_val_00004359.jpg,"""Computer monitor showing a window with text that describes the installation process for a computer program."""
VizWiz_val_00004359.jpg,"""This computer screen a warning indications for a missed file, sitting in a dark office with at least one other monitor present."""
VizWiz_val_00004359.jpg,"""A computer screen with a pop up that gives instructions about drivers for a hard drive"""
VizWiz_val_00004359.jpg,"""rectangle object that projects videos, images, text, and sound."""
VizWiz_val_00004360.jpg,"""A gfci plug in and a great value box on the counter."""
VizWiz_val_00004360.jpg,"""A box of frozen food that says great value with the label."""
VizWiz_val_00004360.jpg,"""a white paper package box with a label of Great Value"""
VizWiz_val_00004360.jpg,"""Back label on a  box of  food showing heating instructions and nutritional facts."""
VizWiz_val_00004360.jpg,"""Back of white package of microwave dinner with information in blue text."""
VizWiz_val_00004361.jpg,"""A bottle of hair removal cream instructions facing out."""
VizWiz_val_00004361.jpg,"""a small blue bottle with a white lid"""
VizWiz_val_00004361.jpg,"""A blue bottle of hair remover with a white cap lying on a tiled surface and bath mat."""
VizWiz_val_00004361.jpg,"""A blue plastic bottle with a wide top laying so that the back of the bottle shows."""
VizWiz_val_00004361.jpg,"""a light blue/gray bottle of hair removal cream with instructions of how to use the product on the back of it."""
VizWiz_val_00004362.jpg,"""two bottles of vanilla icing, one is white and the other is clear"""
VizWiz_val_00004362.jpg,"""Vanilla-scented hand soaps in a metal rack held up."""
VizWiz_val_00004362.jpg,"""Two bottles of vanilla icing are in a metal container"""
VizWiz_val_00004362.jpg,"""a gift set  of bath products that smell like vanilla icing"""
VizWiz_val_00004362.jpg,"""A two-pack of vanilla icing hand soap bottles sit in an open metal container."""
VizWiz_val_00004363.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004363.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004363.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004363.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004363.jpg,"""A picture of the photographers hand, close up."""
VizWiz_val_00004364.jpg,"""the corner of a screen of an electronic device"""
VizWiz_val_00004364.jpg,"""a laptop screen with white text on the black background"""
VizWiz_val_00004364.jpg,"""A black screen with a silver frame against a plain wall."""
VizWiz_val_00004364.jpg,"""A silver monitor with a black screen and light writing on it."""
VizWiz_val_00004364.jpg,"""A gray screen with a light shining on it."""
VizWiz_val_00004365.jpg,"""Side of a large can of food that has a red and green label."""
VizWiz_val_00004365.jpg,"""A messy bedroom filled with various electronics and a computer desk up against the wall, electronic cables chaotically hanging about, some of which are connected to a small subwoofer on the floor."""
VizWiz_val_00004365.jpg,"""a computer room with various electronics and a lot of clutter"""
VizWiz_val_00004365.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004365.jpg,"""It contains a table and a bottle in the top of the table and the whole things are in a room."""
VizWiz_val_00004366.jpg,"""A silver cat rests on a mat on the floor, apparently sleeping."""
VizWiz_val_00004366.jpg,"""A black cat's face and paw laying on something"""
VizWiz_val_00004366.jpg,"""Sleeping cat sleeping on a rounded matte with a glass   to the left of the cat."""
VizWiz_val_00004366.jpg,"""some sort of cat that is sleeping on a toile top"""
VizWiz_val_00004366.jpg,"""A black cat with its eyes closed on a white surface"""
VizWiz_val_00004367.jpg,"""A roll of paper towels is held on a red holder on a table full of objects."""
VizWiz_val_00004367.jpg,"""kitchen table with vinyl tablecloth various items on table such as; may, salt shaker, pepper shaker and other bottles."""
VizWiz_val_00004367.jpg,"""table, mayonnaise, hand towel holder, salt checker, hot sauce and tablecloth"""
VizWiz_val_00004367.jpg,"""A paper towel holder is on top of the table"""
VizWiz_val_00004367.jpg,"""A kitchen table with a roll of paper towel in the center, salt and pepper shakers, and jars of sauce."""
VizWiz_val_00004368.jpg,"""A canned drink and a couple of plates with chocolate bread in it, looks like the photo was taken in a laboratory."""
VizWiz_val_00004368.jpg,"""A dish of eclairs on a wooden table top next to a man typing on a keyboard."""
VizWiz_val_00004368.jpg,"""plate containing multiple chocolate cream eclairs next to a person on a computer"""
VizWiz_val_00004368.jpg,"""Donuts with a person's hand and a computer and a can in front of the picture."""
VizWiz_val_00004368.jpg,"""Hands typing on a keyboard on a wooden desk with a can and plates of pastries."""
VizWiz_val_00004369.jpg,"""The front side of a Campbell's tin can with its label"""
VizWiz_val_00004369.jpg,"""Part of a red can advertising soup is held against a benign surface."""
VizWiz_val_00004369.jpg,"""A picture of the food is on the packaging."""
VizWiz_val_00004369.jpg,"""can of chicken noodle soup next to a black unidentifiable object"""
VizWiz_val_00004369.jpg,"""A can of Campbell's chicken, maybe some other ingredients too, soup."""
VizWiz_val_00004370.jpg,"""imagine how you would describe this image on the phone to a friend."""
VizWiz_val_00004370.jpg,"""essential oils bottle on a white background it has an eye dropper and labeled baby blues"""
VizWiz_val_00004370.jpg,"""Small glass bottle with eye-dropper on a comforter."""
VizWiz_val_00004370.jpg,"""Baby Blues, a small bottle of herbal remedy."""
VizWiz_val_00004370.jpg,"""Bottle of Baby Blues Mood Remedy on a white textured sheet"""
VizWiz_val_00004371.jpg,"""The backside of a black bottle with is nutrition label showing"""
VizWiz_val_00004371.jpg,"""Appears to  be a picture of a black container"""
VizWiz_val_00004371.jpg,"""a black color tube showing clean up peppermint conditioner"""
VizWiz_val_00004371.jpg,"""Clean up peppermint conditioner for guys who want healthy hair and scalp."""
VizWiz_val_00004371.jpg,"""A tube of Clean Up Peppermint scented hair conditioner."""
VizWiz_val_00004372.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004372.jpg,"""A city at night with a lot of lights a very bright sign with the number 8 on it."""
VizWiz_val_00004372.jpg,"""The nighttime view from a window shows a parking lot, lights, and a building."""
VizWiz_val_00004372.jpg,"""a picture of an outside at night with trees and lights"""
VizWiz_val_00004372.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004373.jpg,"""A screen on a login website page that it labeled for the department of veterans."""
VizWiz_val_00004373.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004373.jpg,"""A computer screen with a blue background and white wording."""
VizWiz_val_00004373.jpg,"""A screen that is showing a partial login screen."""
VizWiz_val_00004373.jpg,"""A computer screen is displaying a window with a message"""
VizWiz_val_00004374.jpg,"""top down perspective of food pantry shelves with Pace salsa, spices, and case of Pepsi on floor with view of man wearing jeans and socks"""
VizWiz_val_00004374.jpg,"""Looking down from the top of a food pantry, two shelves of various canned and jarred food items, and on the bottom floor of the pantry is a case of Pepsi and some tortilla chips."""
VizWiz_val_00004374.jpg,"""A downward view of a pantry, with some spices, salsa, and Pepsi visible."""
VizWiz_val_00004374.jpg,"""a pantry viewed from the top with cans of food on the top shelf and soda and chips below"""
VizWiz_val_00004374.jpg,"""A downward view of items in a pantry."""
VizWiz_val_00004375.jpg,"""A blurry close up of what appears to be a bag of candy obscures a chrome-like utensil that looks like the grill on a fancy car."""
VizWiz_val_00004375.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004375.jpg,"""an image of a sink and a paper closely focused to the camera."""
VizWiz_val_00004375.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004375.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004376.jpg,"""A package of soup mix that is super chicken noodle flavored."""
VizWiz_val_00004376.jpg,"""The back of a bag of chicken noodle soup t."""
VizWiz_val_00004376.jpg,"""A light green bag of food on a black surface."""
VizWiz_val_00004376.jpg,"""The back of a chicken noodle food package."""
VizWiz_val_00004376.jpg,"""A pouch of instant soup shows bright colors and instructions to prepare."""
VizWiz_val_00004377.jpg,"""A person is wearing dark black jeans in a kitchen."""
VizWiz_val_00004377.jpg,"""a faded black, textured cloth with folds and ridges."""
VizWiz_val_00004377.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004377.jpg,"""A basket with mystery contents  is sitting on the floor."""
VizWiz_val_00004377.jpg,"""a black corduroy textured piece of fabric with a white floor and walls in the background"""
VizWiz_val_00004378.jpg,"""A box similar to a cereal box in length on top of a table surrounded by a can and other food products."""
VizWiz_val_00004378.jpg,"""Side view of a thin TV in an apartment near a window"""
VizWiz_val_00004378.jpg,"""A table with a bowl to the left and a paper towel holder in the center with the sun shining through the window blinds behind it."""
VizWiz_val_00004378.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004378.jpg,"""A group of objects rest on a shelf in front of a window with brown blinds."""
VizWiz_val_00004379.jpg,"""Whitish pink background without any other object; appears overexposed."""
VizWiz_val_00004379.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004379.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004379.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004379.jpg,"""A zoom in of a red object against a dark object"""
VizWiz_val_00004380.jpg,"""A bag of Pampers is opened on a surface."""
VizWiz_val_00004380.jpg,"""Pampers baby diapers opened package on the floor."""
VizWiz_val_00004380.jpg,"""an opened blue package of diapers with a picture of a baby and a moon with stars"""
VizWiz_val_00004380.jpg,"""a blue nylon pack of Pampers Baby Dry"""
VizWiz_val_00004380.jpg,"""Open package of pampers baby dry diapers with baby on front and colorful lettering."""
VizWiz_val_00004381.jpg,"""A dark room with the remote control on top of a stove"""
VizWiz_val_00004381.jpg,"""a shadow on one side of the frame and the other appears to be a remote control but its cropped off and difficult to tell what it is."""
VizWiz_val_00004381.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004381.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004381.jpg,"""Pictures is what appears to be an air conditioner remote on a table in the upper portion of the picture."""
VizWiz_val_00004382.jpg,"""A section of light grey fabric with a grid type pattern covering it."""
VizWiz_val_00004382.jpg,"""A white blanket that is just sitting there."""
VizWiz_val_00004382.jpg,"""A tan pillow cover with little squares embroidered in."""
VizWiz_val_00004382.jpg,"""An image, that is too vague to exactly identify, of a white cloth with repeating squares"""
VizWiz_val_00004382.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004383.jpg,"""the white screen on a computer with the cursor in the middle"""
VizWiz_val_00004383.jpg,"""A blank computer screen is shown, with a cursor arrow near the center and a letter 's' on the left edge."""
VizWiz_val_00004383.jpg,"""A blank windows screen is shown on the PC, the mouse is centered on the screen."""
VizWiz_val_00004383.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004383.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004384.jpg,"""Big yellow empty wall with AC vent on the top"""
VizWiz_val_00004384.jpg,"""A fan is on the ceiling turned off and the wall is empty."""
VizWiz_val_00004384.jpg,"""A light beige wall in a room with a white ceiling fan."""
VizWiz_val_00004384.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004384.jpg,"""a white wall with a white vent and a light switch"""
VizWiz_val_00004385.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004385.jpg,"""The eye of the camera captured a hand of someone holding a white piece of paper."""
VizWiz_val_00004385.jpg,"""A hand holding up a piece of paper"""
VizWiz_val_00004385.jpg,"""A hand holding the corner of a white piece of paper."""
VizWiz_val_00004385.jpg,"""A person is holding a white card in their fingers."""
VizWiz_val_00004386.jpg,"""A single package of Super Chicken Noodle soup"""
VizWiz_val_00004386.jpg,"""I see a bag of noodles on a table"""
VizWiz_val_00004386.jpg,"""The front of a packet of Knorr super chicken noodle soup."""
VizWiz_val_00004386.jpg,"""A sealed pack of easy cook chicken noodle soup"""
VizWiz_val_00004386.jpg,"""A box of instant chicken noodle soup which also says meets FSA 2012 salt targets"""
VizWiz_val_00004387.jpg,"""A very wonderful view and worth seeing at all times, my friend"""
VizWiz_val_00004387.jpg,"""Close up view of a person's inner palm area."""
VizWiz_val_00004387.jpg,"""Appears to be someone's palm of their hand; very blurry"""
VizWiz_val_00004387.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004387.jpg,"""Very blurry close up of the palm of a human hand."""
VizWiz_val_00004388.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004388.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004388.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004388.jpg,"""blue, white, yellow, red, and green blur not focused"""
VizWiz_val_00004388.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004389.jpg,"""Can of red drinking substance with multiple colored letters on it"""
VizWiz_val_00004389.jpg,"""Close-up of a multicolored soda can on a table."""
VizWiz_val_00004389.jpg,"""A can of a beverage is on a table."""
VizWiz_val_00004389.jpg,"""A fruit drink can with images of raspberries and grapes"""
VizWiz_val_00004389.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004390.jpg,"""A bottle of naturally sweetened vitamin water zero."""
VizWiz_val_00004390.jpg,"""A bottle of vitamin water zero is on a black table."""
VizWiz_val_00004390.jpg,"""a plastic bottle of vitamin water sitting on a reflective black surface."""
VizWiz_val_00004390.jpg,"""A plastic bottle of vitamin water is standing on a counter."""
VizWiz_val_00004390.jpg,"""A half full bottle of vitamin water on a black counter."""
VizWiz_val_00004391.jpg,"""A large plastic bottle has a black and yellow wrapping around the center."""
VizWiz_val_00004391.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004391.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004391.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004391.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004392.jpg,"""A white surface shows a brown sign indicating a playroom."""
VizWiz_val_00004392.jpg,"""A sign on the wall that looks like it says playroom on it."""
VizWiz_val_00004392.jpg,"""Part of a sign which appears to read ""playroom"" hanging on a white wall."""
VizWiz_val_00004392.jpg,"""Here is a picture of a door sign that says ""Play Room""."""
VizWiz_val_00004392.jpg,"""A brown sign displays a playroom on a white door."""
VizWiz_val_00004393.jpg,"""A pretty fancy looking walkie talkie is sitting here."""
VizWiz_val_00004393.jpg,"""A black walkie-talkie on top of a white counter."""
VizWiz_val_00004393.jpg,"""a black walkie talkie with a big large black antenna"""
VizWiz_val_00004393.jpg,"""a black walkie talkie that is on a white countertop"""
VizWiz_val_00004393.jpg,"""Walkie talkie seated on a desk of some sort."""
VizWiz_val_00004394.jpg,"""part of a dining table with pretty blue placemats"""
VizWiz_val_00004394.jpg,"""Three blue mats with gold embroidery on a floor with a tan carpet."""
VizWiz_val_00004394.jpg,"""A person sitting down and a carpeted room with multiple rugs in front of furniture."""
VizWiz_val_00004394.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00004394.jpg,"""Three blue rugs are in front of a bed in this room with tan carpet."""
VizWiz_val_00004395.jpg,"""A silver drainage exit in the middle of a plastic wall"""
VizWiz_val_00004395.jpg,"""Appears to  be a picture of a floor drain"""
VizWiz_val_00004395.jpg,"""a ash color water outlet route of an hand washing basin"""
VizWiz_val_00004395.jpg,"""A sink with a drainer in the middle of it."""
VizWiz_val_00004395.jpg,"""A stainless steel sink with a silver drain"""
VizWiz_val_00004396.jpg,"""The top side of a kitchen sink counter with dishes on it"""
VizWiz_val_00004396.jpg,"""the corner of a sink with green dish soap on it"""
VizWiz_val_00004396.jpg,"""The left corner of a stainless steel kitchen sink with a plastic bottle of dish soap behind it and a roll of paper towels in the front on a dark granite counter."""
VizWiz_val_00004396.jpg,"""A round container of a great value product near a sink with dish washing liquid."""
VizWiz_val_00004396.jpg,"""A white container sitting on a kitchen island beside the sink with plates in it."""
